lat,lon,alt,is_broken,is_active,dot,state,city,street,country,last_checked
-80.660503,40.959019,0,True,True,broken,OH,North Lima,Sr 7 & Oh Tpke,USA,Checked 167 minutes ago
-80.637699,40.36928,0,True,True,broken,OH,Steubenville,2106 Sunset Boulevard,USA,Checked 167 minutes ago
-76.611313,36.07323,0,True,True,broken,NC,Edenton,310 Virginia Rd,USA,Checked 167 minutes ago
-80.732723,41.317119,0,True,True,broken,OH,Cortland,S R 5 & S R 46,USA,Checked 167 minutes ago
-78.117557,36.71726,0,True,True,broken,VA,South Hill,916 E Atlantic St,USA,Checked 167 minutes ago
-80.769325,41.128617,0,True,True,broken,OH,Austintown,1150 N Canfield Niles Rd,USA,Checked 167 minutes ago
-80.842896,41.277012,0,True,True,broken,OH,Warren,4291 Mahoning Ave,USA,Checked 167 minutes ago
-79.248463,37.376406,0,True,True,broken,VA,Forest,17949 Forest Rd,USA,Checked 167 minutes ago
-78.382138,36.319093,0,True,True,broken,NC,Henderson,1421 E Andrews Ave,USA,Checked 168 minutes ago
-81.385837,41.3527,0,True,True,broken,OH,Aurora,7195 Aurora Rd,USA,Checked 168 minutes ago
-81.405046,41.155919,0,True,True,broken,OH,Stow,4346 Kent Road,USA,Checked 168 minutes ago
-68.779246,44.82224,0,True,True,broken,ME,Bangor,632 Broadway,USA,Checked 168 minutes ago
-81.444161,40.641419,0,True,True,broken,OH,Bolivar,11123 State Rte 212 Ne,USA,Checked 168 minutes ago
-81.46595,41.102449,0,True,True,broken,OH,Akron,1349 E Tallmadge Ave,USA,Checked 168 minutes ago
-81.514207,41.07304,0,True,True,broken,OH,Akron,246 East Exchange,USA,Checked 168 minutes ago
-81.529845,41.090289,0,True,True,broken,OH,Akron,390 W Market St,USA,Checked 168 minutes ago
-68.68384,44.915274,0,True,True,broken,ME,Old Town,993 Stillwater Ave,USA,Checked 168 minutes ago
-77.387858,35.574844,0,True,True,broken,NC,Greenville,3000 Landmark St,USA,Checked 168 minutes ago
-81.653684,41.314579,0,True,True,broken,OH,Broadview Heights,East Royalton Road,USA,Checked 168 minutes ago
-81.430787,39.410124,0,True,True,broken,OH,Marietta,500 Pike St,USA,Checked 168 minutes ago
-81.734882,41.426374,0,True,True,broken,OH,Brooklyn,4738 Ridge Rd,USA,Checked 168 minutes ago
-78.723219,36.146698,0,True,True,broken,NC,Butner,1543 Nc Highway 56,USA,Checked 169 minutes ago
-81.803207,41.368435,0,True,True,broken,OH,Middleburg Heights,7245 Pearl Rd,USA,Checked 169 minutes ago
-81.906037,40.796109,0,True,True,broken,OH,Wooster,2130 Lincoln Way E,USA,Checked 169 minutes ago
-77.662968,35.440747,0,True,True,broken,NC,Snow Hill,1033 Kingold Blvd,USA,Checked 169 minutes ago
-78.5801,35.870226,0,True,True,broken,NC,Raleigh,6250 Capital Blvd,USA,Checked 169 minutes ago
-78.608148,35.837152,0,True,True,broken,NC,Raleigh,4221 Craftsman Drive,USA,Checked 169 minutes ago
-78.777677,35.912336,0,True,True,broken,NC,Raleigh,10050 Glenwood Ave,USA,Checked 169 minutes ago
-78.711939,35.863398,0,True,True,broken,NC,Raleigh,3508 Millbrook Rd,USA,Checked 169 minutes ago
-78.675723,35.836049,0,True,True,broken,NC,Raleigh,4121 Blue Ridge Rd,USA,Checked 171 minutes ago
-77.092053,35.100024,0,True,True,broken,NC,New Bern,1703 Red Robin Ln,USA,Checked 171 minutes ago
-78.694328,35.816087,0,True,True,broken,NC,Raleigh,3810 Lake Boone Trl,USA,Checked 171 minutes ago
-78.958464,35.970215,0,True,True,broken,NC,Durham,3117 Tower Blvd,USA,Checked 171 minutes ago
-82.110006,41.367987,0,True,True,broken,OH,Elyria,595 Broad St,USA,Checked 170 minutes ago
-82.107713,41.399099,0,True,True,broken,OH,Elyria,311 Midway Blvd,USA,Checked 171 minutes ago
-78.688022,35.785297,0,True,True,broken,NC,Raleigh,3710 Western Blvd,USA,Checked 170 minutes ago
-78.850242,35.877574,0,True,True,broken,NC,Durham,5507 S Miami Blvd,USA,Checked 171 minutes ago
-78.29372,35.521747,0,True,True,broken,NC,Selma,335 Us Hwy 70 E,USA,Checked 171 minutes ago
-78.844908,35.818893,0,True,True,broken,NC,Morrisville,1001 Morrisville-Carpenter Drive,USA,Checked 171 minutes ago
-78.313995,35.519559,0,True,True,broken,NC,Smithfield,1209 Brightleaf Blvd,USA,Checked 170 minutes ago
-82.216971,41.284558,0,True,True,broken,OH,Oberlin,265 S Main St,USA,Checked 171 minutes ago
-78.901914,35.81925,0,True,True,broken,NC,Cary,4980 Cary Glen Boulevard,USA,Checked 170 minutes ago
-82.210144,41.411896,0,True,True,broken,OH,Amherst,500 Leavitt Rd,USA,Checked 171 minutes ago
-78.831152,35.636222,0,True,True,broken,NC,Holly Springs,7100 Gb Alford Highway,USA,Checked 173 minutes ago
-76.742563,34.700987,0,True,True,broken,NC,Atlantic Beach,311 West Fort Macon Road,USA,Checked 173 minutes ago
-79.6599,36.057077,0,True,True,broken,NC,Mcleansville,1802 Mt Hope Church Road,USA,Checked 173 minutes ago
-79.753117,36.113302,0,True,True,broken,NC,Greensboro,2001 E Cone Blvd,USA,Checked 173 minutes ago
-79.82843,36.08631,0,True,True,broken,NC,Greensboro,617 Greenvalley Rd,USA,Checked 173 minutes ago
-77.384474,34.768495,0,True,True,broken,NC,Jacksonville,404 Western Blvd,USA,Checked 172 minutes ago
-79.791286,36.003054,0,True,True,broken,NC,Greensboro,4102 Fernhurst Way,USA,Checked 172 minutes ago
-82.017417,38.43876,0,True,True,broken,WV,Hurricane,312 Hurricane Creek Rd,USA,Checked 2 minutes ago
-82.573664,39.714487,0,True,True,broken,OH,Lancaster,1451 E Main St,USA,Checked 173 minutes ago
-82.541794,42.614983,0,True,True,broken,MI,Algonac,700 Point Tremble Rd,USA,Checked 2 minutes ago
-82.802304,40.735817,0,True,True,broken,OH,Galion,220 Portland Way N,USA,Checked 2 minutes ago
-80.485327,36.377126,0,True,True,broken,NC,Pilot Mountain,731 S Key St,USA,Checked 2 minutes ago
-78.351459,34.991079,0,True,True,broken,NC,Clinton,1429 Sunset Ave,USA,Checked 2 minutes ago
-80.243505,36.1372,0,True,True,broken,NC,Winston Salem,195 Akron Dr,USA,Checked 2 minutes ago
-80.230067,36.103352,0,True,True,broken,NC,Winston Salem,780 Martin Luther King Dr,USA,Checked 2 minutes ago
-82.778923,39.909428,0,True,True,broken,OH,Pickerington,1091 Hill Rd,USA,Checked 2 minutes ago
-82.918963,41.513932,0,True,True,broken,OH,Port Clinton,1700 E Perry St,USA,Checked 3 minutes ago
-82.866626,40.010647,0,True,True,broken,OH,Gahanna,298 South Hamilton Road,USA,Checked 5 minutes ago
-80.338064,36.073764,0,True,True,broken,NC,Winston Salem,426 Jonestown Rd,USA,Checked 5 minutes ago
-82.889875,40.018981,0,True,True,broken,OH,Gahanna,359 Agler Rd,USA,Checked 5 minutes ago
-82.947781,40.123767,0,True,True,broken,OH,Westerville,40 S Cleveland Ave,USA,Checked 3 minutes ago
-82.917002,39.946425,0,True,True,broken,OH,Columbus,3005 E Livingston Ave,USA,Checked 5 minutes ago
-78.940804,35.078578,0,True,True,broken,NC,Fayetteville,3701 Bragg Blvd,USA,Checked 3 minutes ago
-82.824738,42.673981,0,True,True,broken,MI,Chesterfield,28320 23 Mile Road,USA,Checked 5 minutes ago
-82.966873,39.914767,0,True,True,broken,OH,Columbus,2441 Lockbourne Rd,USA,Checked 5 minutes ago
-82.886795,42.577683,0,True,True,broken,MI,Clinton Township,1617 S Gratiot,USA,Checked 5 minutes ago
-82.940055,42.493776,0,True,True,broken,MI,Roseville,26765 Gratiot Avenue,USA,Checked 5 minutes ago
-80.254247,35.836471,0,True,True,broken,NC,Lexington,812 Winston Rd,USA,Checked 5 minutes ago
-83.090714,40.306794,0,True,True,broken,OH,Delaware,608 W Central Ave,USA,Checked 5 minutes ago
-82.987854,42.356712,0,True,True,broken,MI,Detroit,8825 E Jefferson,USA,Checked 5 minutes ago
-83.000519,42.399277,0,True,True,broken,MI,Detroit,10400 Gratiot Avenue,USA,Checked 5 minutes ago
-82.941711,42.671558,0,True,True,broken,MI,Macomb,18250 23 Mile Rd,USA,Checked 6 minutes ago
-83.080879,42.367924,0,True,True,broken,MI,Detroit,2889 W Grand Blvd,USA,Checked 6 minutes ago
-83.124215,39.952002,0,True,True,broken,OH,Columbus,4601 W Broad St,USA,Checked 6 minutes ago
-83.159305,40.103746,0,True,True,broken,OH,Dublin,6830 Perimeter Loop Rd,USA,Checked 6 minutes ago
-83.050056,42.565605,0,True,True,broken,MI,Sterling Heights,37037 Mound Rd,USA,Checked 6 minutes ago
-83.15174,39.981705,0,True,True,broken,OH,Columbus,5410 Renner Rd,USA,Checked 6 minutes ago
-80.58426,35.919193,0,True,True,broken,NC,Mocksville,1440 Yadkinville Rd,USA,Checked 6 minutes ago
-83.172371,42.330181,0,True,True,broken,MI,Dearborn,13158 Ford Rd,USA,Checked 6 minutes ago
-83.171486,42.641788,0,True,True,broken,MI,Rochester Hills,2590 Crooks Rd,USA,Checked 6 minutes ago
-83.347023,42.246231,0,True,True,broken,MI,Romulus,8019 Merriman Rd,USA,Checked 7 minutes ago
-83.331482,42.32489,0,True,True,broken,MI,Garden City,2205 Middlebelt Rd,USA,Checked 7 minutes ago
-83.246414,42.663528,0,True,True,broken,MI,Auburn Hills,1481 Opdyke Rd,USA,Checked 7 minutes ago
-79.173732,34.811155,0,True,True,broken,NC,Red Springs,613 E 4th Ave,USA,Checked 8 minutes ago
-83.335129,42.398914,0,True,True,broken,MI,Livonia,15399 Middlebelt Road,USA,Checked 7 minutes ago
-83.279762,42.619251,0,True,True,broken,MI,Pontiac,44961 Woodward Ave,USA,Checked 7 minutes ago
-77.885451,34.219148,0,True,True,broken,NC,Wilmington,822 S College Rd,USA,Checked 8 minutes ago
-83.479021,41.636136,0,True,True,broken,OH,Oregon,2908 Navarre Ave,USA,Checked 7 minutes ago
-83.384442,42.282002,0,True,True,broken,MI,Wayne,35111 Michigan Ave W,USA,Checked 8 minutes ago
-83.360718,42.527325,0,True,True,broken,MI,Farmington Hills,31325 Orchard Lake Rd,USA,Checked 9 minutes ago
-83.335251,42.67062,0,True,True,broken,MI,Waterford,2450 Dixie Hwy,USA,Checked 9 minutes ago
-83.394892,42.469641,0,True,True,broken,MI,Farmington Hills,35242 Grand River Ave,USA,Checked 9 minutes ago
-83.562519,41.721282,0,True,True,broken,OH,Toledo,831 W Alexis Rd,USA,Checked 9 minutes ago
-83.426238,39.544978,0,True,True,broken,OH,Washington Court House,280 S Elm St,USA,Checked 9 minutes ago
-83.41732,42.718872,0,True,True,broken,MI,Clarkston,6695 Dixie Hwy,USA,Checked 9 minutes ago
-83.627293,41.749593,0,True,True,broken,MI,Lambertville,3350 W Sterns Rd,USA,Checked 9 minutes ago
-83.68337,41.675065,0,True,True,broken,OH,Toledo,3005 N Holland-Sylvania Rd,USA,Checked 9 minutes ago
-83.69836,41.611826,0,True,True,broken,OH,Holland,6555 Airport Hwy,USA,Checked 9 minutes ago
-83.668023,41.95917,0,True,True,broken,MI,Dundee,542 Tecumseh St,USA,Checked 9 minutes ago
-80.549323,35.371365,0,True,True,broken,NC,Concord,3405 Us Highway 601 S,USA,Checked 9 minutes ago
-80.060452,34.964558,0,True,True,broken,NC,Wadesboro,1114 Caswell St,USA,Checked 11 minutes ago
-78.047839,33.951585,0,True,True,broken,NC,Southport,4992 Long Beach Rd Se,USA,Checked 11 minutes ago
-83.75618,42.441994,0,True,True,broken,MI,Whitmore Lake,11033 Whitmore Lake Road,USA,Checked 11 minutes ago
-78.275949,34.01683,0,True,True,broken,NC,Supply,40 Ocean Hwy W,USA,Checked 11 minutes ago
-83.810903,39.896308,0,True,True,broken,OH,Springfield,2210 South Limestone Street,USA,Checked 10 minutes ago
-80.876478,35.483789,0,True,True,broken,NC,Cornelius,20500 Torrence Chapel Rd,USA,Checked 10 minutes ago
-82.159377,36.624729,0,True,True,broken,VA,Bristol,2065 Lee Hwy,USA,Checked 10 minutes ago
-84.048411,41.025231,0,True,True,broken,OH,Ottawa,777 N Perry St,USA,Checked 11 minutes ago
-83.981589,42.072256,0,True,True,broken,MI,Clinton,480 West Michigan Ave,USA,Checked 11 minutes ago
-80.73578,35.236245,0,True,True,broken,NC,Charlotte,5800 E Wt Harris Blvd,USA,Checked 11 minutes ago
-83.956895,39.866571,0,True,True,broken,OH,Enon,7521 Dayton Springfield Rd,USA,Checked 11 minutes ago
-84.109389,40.767897,0,True,True,broken,OH,Lima,1965 N West St,USA,Checked 11 minutes ago
-83.959404,42.614258,0,True,True,broken,MI,Howell,2205 W Grand River Rd,USA,Checked 11 minutes ago
-79.52962,34.340734,0,True,True,broken,SC,Latta,1364a Highway 38 W,USA,Checked 11 minutes ago
-81.928129,36.084221,0,True,True,broken,NC,Newland,461 Pineola Street,USA,Checked 11 minutes ago
-84.109645,39.648909,0,True,True,broken,OH,Dayton,6222 Wilmington Pike,USA,Checked 12 minutes ago
-84.188154,39.959775,0,True,True,broken,OH,Tipp City,127 S Garber Dr,USA,Checked 13 minutes ago
-84.142494,39.704743,0,True,True,broken,OH,Kettering,2901 Wilmington Pike,USA,Checked 12 minutes ago
-84.156426,39.653764,0,True,True,broken,OH,Centerville,6270 Far Hills Ave,USA,Checked 13 minutes ago
-82.567509,36.579128,0,True,True,broken,TN,Kingsport,1501 Lynn Garden Rd,USA,Checked 13 minutes ago
-84.3613,41.854421,0,True,True,broken,MI,Hudson,503 S Meridian St,USA,Checked 13 minutes ago
-82.345583,36.3196,0,True,True,broken,TN,Johnson City,417 E Main St,USA,Checked 13 minutes ago
-82.411223,36.388973,0,True,True,broken,TN,Johnson City,4525 Roan Street North,USA,Checked 13 minutes ago
-81.368529,35.385616,0,True,True,broken,NC,Cherryville,1000 E Church St,USA,Checked 13 minutes ago
-82.394308,36.358561,0,True,True,broken,TN,Johnson City,3100 Brownsmill Rd,USA,Checked 13 minutes ago
-81.216847,35.25927,0,True,True,broken,NC,Gastonia,1927 W Franklin Blvd,USA,Checked 13 minutes ago
-84.253871,39.762102,0,True,True,broken,OH,Dayton,1219 North Gettysburg,USA,Checked 13 minutes ago
-84.240961,39.676201,0,True,True,broken,OH,West Carrollton,741 E Dixie Dr,USA,Checked 13 minutes ago
-84.194151,39.432723,0,True,True,broken,OH,Lebanon,650 E Main St,USA,Checked 13 minutes ago
-84.310317,39.876598,0,True,True,broken,OH,Englewood,410 W National Rd,USA,Checked 13 minutes ago
-84.259707,39.561967,0,True,True,broken,OH,Springboro,775 W Central Ave,USA,Checked 13 minutes ago
-84.436994,42.24718,0,True,True,broken,MI,Jackson,1909 W Michigan,USA,Checked 13 minutes ago
-79.808649,34.186935,0,True,True,broken,SC,Florence,2016 W Palmetto,USA,Checked 13 minutes ago
-78.967452,33.759286,0,True,True,broken,SC,Myrtle Beach,3730 Renee Dr,USA,Checked 13 minutes ago
-84.580142,41.149684,0,True,True,broken,OH,Paulding,911 N Williams St,USA,Checked 13 minutes ago
-79.020735,33.778011,0,True,True,broken,SC,Conway,1467 Highway 544,USA,Checked 13 minutes ago
-81.003688,34.914908,0,True,True,broken,SC,Rock Hill,1232 E Main St,USA,Checked 14 minutes ago
-78.870698,33.702815,0,True,True,broken,SC,Myrtle Beach,2200 N Kings Hwy,USA,Checked 14 minutes ago
-84.385344,39.526871,0,True,True,broken,OH,Middletown,2351 N Verity Pky,USA,Checked 14 minutes ago
-81.539415,35.277426,0,True,True,broken,NC,Shelby,206 East Dixon Blvd,USA,Checked 14 minutes ago
-78.916087,33.666395,0,True,True,broken,SC,Myrtle Beach,2607 S Kings Hwy,USA,Checked 14 minutes ago
-84.470181,42.731273,0,True,True,broken,MI,East Lansing,1024 E Grand River Rd,USA,Checked 14 minutes ago
-84.47155,39.418286,0,True,True,broken,OH,Liberty Twp,5500 Liberty Square Dr,USA,Checked 14 minutes ago
-84.444469,39.284848,0,True,True,broken,OH,Sharonville,1695 E Kemper Rd,USA,Checked 14 minutes ago
-84.566711,42.700217,0,True,True,broken,MI,Lansing,3135 Martin Luther King Jr Blvd,USA,Checked 14 minutes ago
-84.498259,39.319144,0,True,True,broken,OH,Fairfield,5800 Boymel Rd,USA,Checked 14 minutes ago
-84.656633,42.741514,0,True,True,broken,MI,Lansing,7240 W Saginaw Rd,USA,Checked 14 minutes ago
-84.886863,41.429966,0,True,True,broken,IN,Butler,533 W Main St,USA,Checked 15 minutes ago
-84.574503,39.112905,0,True,True,broken,OH,Cincinnati,3738 Warsaw Ave,USA,Checked 15 minutes ago
-84.742177,42.740213,0,True,True,broken,MI,Grand Ledge,712 E Saginaw Hwy,USA,Checked 15 minutes ago
-82.847765,36.147469,0,True,True,broken,TN,Greeneville,504 Asheville Hwy,USA,Checked 15 minutes ago
-84.824447,39.833315,0,True,True,broken,IN,Richmond,400 Commerce Rd,USA,Checked 15 minutes ago
-81.863219,35.134477,0,True,True,broken,SC,Chesnee,750 S Alabama Ave,USA,Checked 15 minutes ago
-82.57032,35.703536,0,True,True,broken,NC,Weaverville,168 Weaver Blvd,USA,Checked 15 minutes ago
-85.139342,41.118651,0,True,True,broken,IN,Fort Wayne,255 E Coliseum Blvd,USA,Checked 15 minutes ago
-85.15682,41.099924,0,True,True,broken,IN,Fort Wayne,1103 Goshen Rd,USA,Checked 16 minutes ago
-82.544459,35.56754,0,True,True,broken,NC,Asheville,35 Hendersonville Rd,USA,Checked 16 minutes ago
-85.125391,42.309894,0,True,True,broken,MI,Battle Creek,1160 E Michigan Ave,USA,Checked 16 minutes ago
-84.766546,43.611343,0,True,True,broken,MI,Mt Pleasant,904 E Pickard Ave,USA,Checked 16 minutes ago
-80.379839,33.904821,0,True,True,broken,SC,Sumter,360 Pine Wood Rd,USA,Checked 16 minutes ago
-84.559902,38.276483,0,True,True,broken,KY,Georgetown,259 Cherry Blossom Way,USA,Checked 16 minutes ago
-82.553789,35.482458,0,True,True,broken,NC,Arden,382 Long Shoals Rd,USA,Checked 16 minutes ago
-82.60534,35.529949,0,True,True,broken,NC,Asheville,850 Brevard Rd,USA,Checked 16 minutes ago
-82.533673,35.443826,0,True,True,broken,NC,Fletcher,525 Airport Rd,USA,Checked 16 minutes ago
-85.24981,40.300047,0,True,True,broken,IN,Albany,960 W Walnut,USA,Checked 16 minutes ago
-80.914521,34.140333,0,True,True,broken,SC,Columbia,4301 Hardscrabble Rd,USA,Checked 16 minutes ago
-84.072743,37.10656,0,True,True,broken,KY,London,25 S Laurel,USA,Checked 16 minutes ago
-85.436957,40.723051,0,True,True,broken,IN,Warren,7221 S Warren Rd,USA,Checked 17 minutes ago
-85.381274,40.191292,0,True,True,broken,IN,Muncie,500 E Charles St,USA,Checked 17 minutes ago
-85.41938,40.19185,0,True,True,broken,IN,Muncie,305 South Tillotson Avenue,USA,Checked 17 minutes ago
-85.431431,40.219439,0,True,True,broken,IN,Muncie,3301 N Chadam Ln,USA,Checked 17 minutes ago
-84.830089,38.19804,0,True,True,broken,KY,Frankfort,310 Versailles Rd,USA,Checked 17 minutes ago
-81.04105,34.012247,0,True,True,broken,SC,Columbia,1024 Elmwood Ave,USA,Checked 17 minutes ago
-81.155449,34.073965,0,True,True,broken,SC,Columbia,368 Harbison Blvd,USA,Checked 17 minutes ago
-81.075094,33.976313,0,True,True,broken,SC,West Columbia,1303 Charleston Hwy,USA,Checked 17 minutes ago
-85.588612,42.21657,0,True,True,broken,MI,Portage,6925 S Westnedge Ave,USA,Checked 18 minutes ago
-85.59016,42.258108,0,True,True,broken,MI,Kalamazoo,3320 S Westnedge,USA,Checked 17 minutes ago
-85.585415,42.294799,0,True,True,broken,MI,Kalamazoo,224 Kalamazoo Ave,USA,Checked 18 minutes ago
-85.645637,41.942147,0,True,True,broken,MI,Three Rivers,1016 West Michigan Ave,USA,Checked 17 minutes ago
-81.149326,33.938855,0,True,True,broken,SC,West Columbia,2700 Emanuel Church Rd,USA,Checked 18 minutes ago
-81.231659,33.956581,0,True,True,broken,SC,Lexington,1011 S Lake Dr,USA,Checked 18 minutes ago
-82.258393,34.706213,0,True,True,broken,SC,Simpsonville,692 Fairview Rd,USA,Checked 18 minutes ago
-85.542039,42.913347,0,True,True,broken,MI,Grand Rapids,5105 28th Street Se,USA,Checked 18 minutes ago
-80.474156,33.486272,0,True,True,broken,SC,Santee,8409 Old Number Six Hwy,USA,Checked 18 minutes ago
-85.796386,41.560511,0,True,True,broken,IN,Goshen,2001 Lincolnway E,USA,Checked 18 minutes ago
-85.820132,41.668181,0,True,True,broken,IN,Goshen,18423 Us 20,USA,Checked 18 minutes ago
-82.480815,34.787288,0,True,True,broken,SC,Piedmont,3435 Highway 153,USA,Checked 18 minutes ago
-85.637809,42.984092,0,True,True,broken,MI,Grand Rapids,1246 Leonard St Ne,USA,Checked 18 minutes ago
-83.573947,35.827708,0,True,True,broken,TN,Sevierville,1831 Parkway,USA,Checked 18 minutes ago
-85.6591,42.97057,0,True,True,broken,MI,Grand Rapids,417 Michigan Avenue,USA,Checked 18 minutes ago
-82.569254,34.82638,0,True,True,broken,SC,Easley,5634 Calhoun Memorial Hwy,USA,Checked 18 minutes ago
-85.626446,39.45035,0,True,True,broken,IN,St. Paul,7880 N Old Us Hwy 421,USA,Checked 18 minutes ago
-85.810587,40.277662,0,True,True,broken,IN,Elwood,7340 W State Road 28,USA,Checked 18 minutes ago
-85.888113,41.703079,0,True,True,broken,IN,Elkhart,21879 State Hwy 120,USA,Checked 18 minutes ago
-85.695999,42.985206,0,True,True,broken,MI,Grand Rapids,1100 W Leonard,USA,Checked 18 minutes ago
-85.774274,42.972777,0,True,True,broken,MI,Walker,4315 Lake Michigan Dr,USA,Checked 18 minutes ago
-86.000552,41.536648,0,True,True,broken,IN,Wakarusa,1010 E Waterford Street,USA,Checked 18 minutes ago
-85.776147,39.548005,0,True,True,broken,IN,Shelbyville,10 W Rampart Rd,USA,Checked 19 minutes ago
-85.522106,43.886644,0,True,True,broken,MI,Reed City,4985 Park St,USA,Checked 19 minutes ago
